obsid,leadid,ccode,idacr,leader,startdate,enddate,entry,exit,exitcode,gender,yrborn,yrdied,dbpedia_clean,fties,ftcur,start_year,end_year
ICE-2004,8228dd73-1e42-11e4-b4cd-db5882bf8def,395,ICE,Halldor Asgrimsson,2004-09-15,2006-06-15,Regular,Regular,Regular,M,1947,-777,,NA,NA,2004,2006
ICE-2006,82530556-1e42-11e4-b4cd-db5882bf8def,395,ICE,Hilmar Haarde,2006-06-15,2009-02-01,Regular,Regular,Regular,M,1951,-777,,NA,NA,2006,2009
ICE-2009,82530557-1e42-11e4-b4cd-db5882bf8def,395,ICE,Sigurdardottir,2009-02-01,2013-05-23,Regular,Regular,Regular,F,1942,-777,,NA,NA,2009,2013
ICE-2013,149f0027-aae0-11e4-b3bc-29f2fa19767e,395,ICE,Gunnlaugsson,2013-05-23,2015-12-31,Regular,Still in Office,Still in Office,F,1975,-777,,NA,NA,2013,2015
CAP-1975,82290e46-1e42-11e4-b4cd-db5882bf8def,402,CAP,Pires,1975-07-08,1991-04-04,Regular,Regular,Regular,M,1934,-777,http://dbpedia.org/resource/Pedro_Pires,NA,NA,1975,1991
CAP-1991,82290e47-1e42-11e4-b4cd-db5882bf8def,402,CAP,Veiga,1991-04-04,2000-07-29,Regular,Regular,Regular,M,1949,-777,,NA,NA,1991,2000
CAP-2000,82293f1a-1e42-11e4-b4cd-db5882bf8def,402,CAP,do Rosario,2000-07-29,2001-02-01,Regular,Regular,Regular,M,1950,-777,,NA,NA,2000,2001
CAP-2001,82293f1b-1e42-11e4-b4cd-db5882bf8def,402,CAP,Neves,2001-02-01,2015-12-31,Regular,Still in Office,Still in Office,M,1960,-777,,NA,NA,2001,2015
GNB-1974,82296fee-1e42-11e4-b4cd-db5882bf8def,404,GNB,Cabral,1974-09-10,1980-11-14,Irregular,Irregular,"Removed by Military, without Foreign Support",M,1931,2009,,NA,NA,1974,1980
GNB-1980,82296fef-1e42-11e4-b4cd-db5882bf8def,404,GNB,Vieira,1980-11-14,1999-05-07,Irregular,Irregular,"Removed by Military, without Foreign Support",M,1939,2009,,NA,NA,1980,1999
GNB-1999-1,8229a0c2-1e42-11e4-b4cd-db5882bf8def,404,GNB,Mane,1999-05-07,1999-05-14,Irregular,Regular,Regular,M,1940,2000,,NA,NA,1999,1999
GNB-1999-2,8229a0c3-1e42-11e4-b4cd-db5882bf8def,404,GNB,Sanha,1999-05-14,2000-02-17,Irregular,Regular,Regular,M,1947,2012,http://dbpedia.org/resource/Malam_Bacai_Sanh-25C3-25A1,NA,NA,1999,2000
GNB-2000,8229d196-1e42-11e4-b4cd-db5882bf8def,404,GNB,Kumba Iala,2000-02-18,2003-09-14,Regular,Irregular,"Removed by Military, without Foreign Support",M,1953,-777,,NA,NA,2000,2003
GNB-2003-1,8229d197-1e42-11e4-b4cd-db5882bf8def,404,GNB,Correia Seabra,2003-09-14,2003-09-28,Irregular,Regular,Regular,M,1947,2004,,NA,NA,2003,2003
GNB-2003-2,822a026a-1e42-11e4-b4cd-db5882bf8def,404,GNB,Henrique Pereira Rosa,2003-09-28,2005-10-01,Regular,Regular,Regular,M,1946,-777,,NA,NA,2003,2005
GNB-2005,82296fef-1e42-11e4-b4cd-db5882bf8def,404,GNB,Vieira,2005-10-01,2009-03-02,Regular,Irregular,"Removed by Military, without Foreign Support",M,1939,2009,,NA,NA,2005,2009
GNB-2009-1,82533626-1e42-11e4-b4cd-db5882bf8def,404,GNB,Raimundo Perreira,2009-03-02,2009-09-08,Regular,Regular,Regular,M,1956,-777,,NA,NA,2009,2009
GNB-2009-2,8229a0c3-1e42-11e4-b4cd-db5882bf8def,404,GNB,Sanha,2009-09-08,2011-12-31,Regular,Natural Death,Regular,M,1956,2012,,NA,NA,2009,2011
GNB-2012-1,149f2736-aae0-11e4-b3bc-29f2fa19767e,404,GNB,Raimundo Pereira,2012-01-09,2012-04-12,Regular,Irregular,"Removed by Military, without Foreign Support",M,1955,-777,,NA,NA,2012,2012
GNB-2012-2,149f2737-aae0-11e4-b3bc-29f2fa19767e,404,GNB,Mamadu Ture Kuruma,2012-04-12,2012-05-11,Irregular,Regular,Regular,M,1947,-777,,NA,NA,2012,2012
GNB-2012-3,2b3a05b8-3481-11e4-8dba-bbcd9ed46413,404,GNB,Manuel Serifo Nhamadjo,2012-05-11,2014-06-23,Regular,Regular,Regular,M,1958,-777,,NA,NA,2012,2014
GNB-2014,149f4e46-aae0-11e4-b3bc-29f2fa19767e,404,GNB,Vaz,2014-06-23,2015-12-31,Regular,Still in Office,Still in Office,M,1957,-777,,NA,NA,2014,2015
EQG-1963,822a3348-1e42-11e4-b4cd-db5882bf8def,411,EQG,Bonifacio Ondo Edu,1963-12-15,1968-10-12,Regular,Regular,Regular,M,-999,1969,,NA,NA,1963,1968
EQG-1968,822a3349-1e42-11e4-b4cd-db5882bf8def,411,EQG,Macias Nguema,1968-10-12,1979-08-03,Regular,Irregular,"Removed by Military, without Foreign Support",M,1924,1979,http://dbpedia.org/resource/Francisco_Mac-25C3-25ADas_Nguema,Uncle of Nguema Mbasogo%822a334a-1e42-11e4-b4cd-db5882bf8def,0,1968,1979
EQG-1979,822a334a-1e42-11e4-b4cd-db5882bf8def,411,EQG,Nguema Mbasogo,1979-08-03,2015-12-31,Irregular,Still in Office,Still in Office,M,1942,-777,,Nephew of Macias Nguema%822a3349-1e42-11e4-b4cd-db5882bf8def,NA,1979,2015
GAM-1965,822a641c-1e42-11e4-b4cd-db5882bf8def,420,GAM,Jawara,1965-02-18,1994-07-22,Regular,Irregular,"Removed by Military, without Foreign Support",M,1924,-777,,NA,NA,1965,1994
GAM-1994,822a641d-1e42-11e4-b4cd-db5882bf8def,420,GAM,Jammeh,1994-07-22,2015-12-31,Irregular,Still in Office,Still in Office,M,1942,-777,http://dbpedia.org/resource/Yahya_Jammeh,NA,NA,1994,2015
MLI-1960,822a94f0-1e42-11e4-b4cd-db5882bf8def,432,MLI,Keita,1960-09-22,1968-11-19,Regular,Irregular,"Removed by Military, without Foreign Support",M,1915,1977,,NA,NA,1960,1968
MLI-1968,822a94f1-1e42-11e4-b4cd-db5882bf8def,432,MLI,Traore,1968-11-19,1991-03-26,Irregular,Irregular,"Removed by Military, without Foreign Support",M,1936,-777,,NA,NA,1968,1991
MLI-1991,822ac5c4-1e42-11e4-b4cd-db5882bf8def,432,MLI,Amadou Toure,1991-03-26,1992-06-06,Irregular,Regular,Regular,M,1948,-777,http://dbpedia.org/resource/Amadou_Toumani_Tour-25C3-25A9,NA,NA,1991,1992
MLI-1992,822ac5c5-1e42-11e4-b4cd-db5882bf8def,432,MLI,Konare,1992-06-06,2002-06-08,Regular,Regular,Regular,M,1946,-777,,NA,NA,1992,2002
MLI-2002,822ac5c4-1e42-11e4-b4cd-db5882bf8def,432,MLI,Amadou Toure,2002-06-09,2012-03-22,Regular,Irregular,"Removed by Military, without Foreign Support",M,1948,-777,http://dbpedia.org/resource/Amadou_Toumani_Tour-25C3-25A9,NA,NA,2002,2012
MLI-2012-1,149f4e47-aae0-11e4-b3bc-29f2fa19767e,432,MLI,Amadou Sanogo,2012-03-22,2012-04-12,Irregular,Regular,Regular,M,1972,-777,,NA,NA,2012,2012
MLI-2012-2,149f4e48-aae0-11e4-b3bc-29f2fa19767e,432,MLI,Dioncounda Traore,2012-04-12,2013-09-04,Irregular,Regular,Regular,M,1942,2013,,NA,NA,2012,2013
MLI-2013,2b3c6718-3481-11e4-8dba-bbcd9ed46413,432,MLI,Ibrahim Boubacar Keita,2013-09-04,2015-12-31,Regular,Still in Office,Still in Office,M,1945,-777,,NA,NA,2013,2015
SEN-1960,822af698-1e42-11e4-b4cd-db5882bf8def,433,SEN,Senghor,1960-08-20,1980-12-31,Regular,Regular,Regular,M,1906,2001,http://dbpedia.org/resource/L-25C3-25A9opold_S-25C3-25A9dar_Senghor,NA,NA,1960,1980
SEN-1981,822af699-1e42-11e4-b4cd-db5882bf8def,433,SEN,Diouf,1981-01-01,2000-04-01,Regular,Regular,Regular,M,1935,-777,http://dbpedia.org/resource/Abdou_Diouf,NA,NA,1981,2000
SEN-2000,822b276c-1e42-11e4-b4cd-db5882bf8def,433,SEN,Abdoulaye Wade,2000-04-02,2012-04-02,Regular,Regular,Regular,M,1926,-777,,NA,NA,2000,2012
SEN-2012,2b3c6719-3481-11e4-8dba-bbcd9ed46413,433,SEN,Sall,2012-04-02,2015-12-31,Regular,Still in Office,Still in Office,M,1945,-777,,NA,NA,2012,2015
BEN-1960,822b276d-1e42-11e4-b4cd-db5882bf8def,434,BEN,Maga,1960-01-01,1963-10-27,Regular,Irregular,"Removed by Military, without Foreign Support",M,1916,2000,http://dbpedia.org/resource/Hubert_Maga,NA,NA,1960,1963
BEN-1963,822b5840-1e42-11e4-b4cd-db5882bf8def,434,BEN,Soglo,1963-10-28,1964-01-19,Irregular,Regular,Regular,M,1912,1983,,NA,NA,1963,1964
BEN-1964,822b8914-1e42-11e4-b4cd-db5882bf8def,434,BEN,Apithy,1964-01-19,1965-11-29,Irregular,Irregular,"Removed by Military, without Foreign Support",M,1913,1989,,NA,NA,1964,1965
BEN-1965-1,822b8915-1e42-11e4-b4cd-db5882bf8def,434,BEN,Congacou,1965-11-29,1965-12-22,Irregular,Irregular,"Removed by Military, without Foreign Support",M,1913,1994,,NA,NA,1965,1965
BEN-1965-2,822b5840-1e42-11e4-b4cd-db5882bf8def,434,BEN,Soglo,1965-12-22,1967-12-17,Irregular,Irregular,"Removed by Military, without Foreign Support",M,1912,1983,,NA,NA,1965,1967
BEN-1967,822bb9e8-1e42-11e4-b4cd-db5882bf8def,434,BEN,Alley,1967-12-17,1968-08-01,Irregular,Regular,Regular,M,1930,1987,,NA,NA,1967,1968
BEN-1968,822bb9e9-1e42-11e4-b4cd-db5882bf8def,434,BEN,Zinsou,1968-08-01,1969-12-10,Irregular,Irregular,"Removed by Military, without Foreign Support",M,1918,-777,http://dbpedia.org/resource/-25C3-2589mile_Derlin_Zinsou,NA,NA,1968,1969
BEN-1969-1,822beabc-1e42-11e4-b4cd-db5882bf8def,434,BEN,Kouandete,1969-12-10,1969-12-13,Irregular,Regular,Regular,M,1939,2003,,Cousin of Kerekou%822c1b9b-1e42-11e4-b4cd-db5882bf8def,0,1969,1969
BEN-1969-2,822beabd-1e42-11e4-b4cd-db5882bf8def,434,BEN,Paul-Emile de Souza,1969-12-13,1970-05-07,Irregular,Regular,Regular,M,1930,1999,,NA,NA,1969,1970
BEN-1970,822b276d-1e42-11e4-b4cd-db5882bf8def,434,BEN,Maga,1970-05-07,1972-04-07,Regular,Regular,Regular,M,1916,2000,http://dbpedia.org/resource/Hubert_Maga,NA,NA,1970,1972
BEN-1972-1,822c1b9a-1e42-11e4-b4cd-db5882bf8def,434,BEN,Ahomadegbe,1972-04-07,1972-10-26,Irregular,Irregular,"Removed by Military, without Foreign Support",M,1917,2002,,NA,NA,1972,1972
BEN-1972-2,822c1b9b-1e42-11e4-b4cd-db5882bf8def,434,BEN,Kerekou,1972-10-27,1991-04-04,Irregular,Regular,Regular,M,1933,-777,,Cousin of Kouandete%822beabc-1e42-11e4-b4cd-db5882bf8def,1,1972,1991
BEN-1991,822c4c6e-1e42-11e4-b4cd-db5882bf8def,434,BEN,"Soglo, N",1991-04-04,1996-04-04,Regular,Regular,Regular,M,1934,-777,,NA,NA,1991,1996
BEN-1996,822c1b9b-1e42-11e4-b4cd-db5882bf8def,434,BEN,Kerekou,1996-04-04,2006-04-06,Regular,Regular,Regular,M,1933,-777,,Cousin of Kouandete%822beabc-1e42-11e4-b4cd-db5882bf8def,1,1996,2006
BEN-2006,82533627-1e42-11e4-b4cd-db5882bf8def,434,BEN,Yayi Boni,2006-04-06,2015-12-31,Regular,Still in Office,Still in Office,M,1952,-777,,NA,NA,2006,2015
MAA-1960,822c4c6f-1e42-11e4-b4cd-db5882bf8def,435,MAA,Ould Daddah,1960-11-28,1978-07-10,Regular,Irregular,"Removed by Military, without Foreign Support",M,1924,2003,http://dbpedia.org/resource/Moktar_Ould_Daddah,NA,NA,1960,1978
MAA-1978,822c7d42-1e42-11e4-b4cd-db5882bf8def,435,MAA,Ould Mohamed Salek,1978-07-10,1979-04-06,Irregular,Irregular,Removed in Military Power Struggle Short of Coup,M,1936,-777,,NA,NA,1978,1979
MAA-1979-1,822c7d43-1e42-11e4-b4cd-db5882bf8def,435,MAA,Ould Bouceif,1979-04-06,1979-05-27,Irregular,Natural Death,Regular,M,1933,1979,,NA,NA,1979,1979
MAA-1979-2,822cae16-1e42-11e4-b4cd-db5882bf8def,435,MAA,Ould Sidi,1979-05-27,1979-05-31,Regular,Regular,Regular,M,1934,1981,,NA,NA,1979,1979
MAA-1979-3,822cae17-1e42-11e4-b4cd-db5882bf8def,435,MAA,Ould Ahmed Louly,1979-06-03,1980-01-04,Regular,Irregular,Removed in Military Power Struggle Short of Coup,M,1943,-777,,NA,NA,1979,1980
MAA-1980,822cdeea-1e42-11e4-b4cd-db5882bf8def,435,MAA,Ould Haidalla,1980-01-04,1984-12-12,Irregular,Irregular,"Removed by Military, without Foreign Support",M,1940,-777,,NA,NA,1980,1984
MAA-1984,822cdeeb-1e42-11e4-b4cd-db5882bf8def,435,MAA,Sidi Ahmed Taya,1984-12-12,2005-08-03,Irregular,Irregular,"Removed by Military, without Foreign Support",M,1941,-777,,NA,NA,1984,2005
MAA-2005,82533628-1e42-11e4-b4cd-db5882bf8def,435,MAA,Ould Mohamed Vall,2005-08-03,2007-04-19,Irregular,Regular,Regular,M,1953,-777,,NA,NA,2005,2007
MAA-2007,82533629-1e42-11e4-b4cd-db5882bf8def,435,MAA,Ould Cheikh Abdellahi,2007-04-19,2008-08-06,Regular,Irregular,"Removed by Military, without Foreign Support",M,1938,-777,,NA,NA,2007,2008
MAA-2008,8253362a-1e42-11e4-b4cd-db5882bf8def,435,MAA,Ould Abdel Aziz,2008-08-06,2009-04-15,Irregular,Regular,Regular,M,1956,-777,,NA,NA,2008,2009
MAA-2009-1,8253362b-1e42-11e4-b4cd-db5882bf8def,435,MAA,dit M'Bare,2009-04-15,2009-08-05,Regular,Regular,Regular,M,1946,2013,,NA,NA,2009,2009
MAA-2009-2,8253362a-1e42-11e4-b4cd-db5882bf8def,435,MAA,Ould Abdel Aziz,2009-08-05,2015-12-31,Regular,Still in Office,Still in Office,M,1956,-777,,NA,NA,2009,2015
NIR-1960,822d0fbe-1e42-11e4-b4cd-db5882bf8def,436,NIR,Diori,1960-10-03,1974-04-15,Regular,Irregular,"Removed by Military, without Foreign Support",M,1916,1989,http://dbpedia.org/resource/Hamani_Diori,NA,NA,1960,1974
NIR-1974,822d0fbf-1e42-11e4-b4cd-db5882bf8def,436,NIR,Kountche,1974-04-17,1987-11-10,Irregular,Natural Death,Regular,M,1931,1987,http://dbpedia.org/resource/Seyni_Kountch-25C3-25A9,Cousin of Seibou%822d4092-1e42-11e4-b4cd-db5882bf8def,0,1974,1987
NIR-1987,822d4092-1e42-11e4-b4cd-db5882bf8def,436,NIR,Seibou,1987-11-10,1993-04-16,Regular,Regular,Regular,M,1940,2011,,Cousin of Kountche%822d0fbf-1e42-11e4-b4cd-db5882bf8def,NA,1987,1993
NIR-1993,822d4093-1e42-11e4-b4cd-db5882bf8def,436,NIR,Ousmane,1993-04-16,1996-01-27,Regular,Irregular,"Removed by Military, without Foreign Support",M,1950,-777,,NA,NA,1993,1996
NIR-1996,822d4094-1e42-11e4-b4cd-db5882bf8def,436,NIR,Mainassara,1996-01-27,1999-04-11,Irregular,Irregular,"Removed by Military, without Foreign Support",M,1949,1999,http://dbpedia.org/resource/Ibrahim_Bar-25C3-25A9_Ma-25C3-25AFnassara,NA,NA,1996,1999
NIR-1999-1,822d7166-1e42-11e4-b4cd-db5882bf8def,436,NIR,Wanke,1999-04-11,1999-12-22,Irregular,Regular,Regular,M,1954,2004,,NA,NA,1999,1999
NIR-1999-2,822d7167-1e42-11e4-b4cd-db5882bf8def,436,NIR,Mamadou Tandja,1999-12-22,2010-02-08,Regular,Irregular,"Removed by Military, without Foreign Support",M,1938,-777,,NA,NA,1999,2010
NIR-2010,825366fa-1e42-11e4-b4cd-db5882bf8def,436,NIR,Djibo,2010-02-08,2011-04-07,Irregular,Regular,Regular,M,1965,-777,,NA,NA,2010,2011
NIR-2011,825366fb-1e42-11e4-b4cd-db5882bf8def,436,NIR,Issoufou,2011-04-07,2015-12-31,Regular,Still in Office,Still in Office,M,1952,-777,,NA,NA,2011,2015
CDI-1960,822d7168-1e42-11e4-b4cd-db5882bf8def,437,CDI,Houphouet-Boigny,1960-08-07,1993-12-07,Regular,Natural Death,Regular,M,1905,1993,http://dbpedia.org/resource/F-25C3-25A9lix_Houphou-25C3-25ABt-2DBoigny,NA,NA,1960,1993
CDI-1993,822da23a-1e42-11e4-b4cd-db5882bf8def,437,CDI,Konan Bedie,1993-12-07,1999-12-25,Regular,Irregular,"Removed by Military, without Foreign Support",M,1934,-777,,NA,NA,1993,1999
CDI-1999,822da23b-1e42-11e4-b4cd-db5882bf8def,437,CDI,Guei,1999-12-25,2000-10-25,Irregular,Irregular,"Popular Protest, without Foreign Support",M,1941,2002,,NA,NA,1999,2000
CDI-2000,822dd30e-1e42-11e4-b4cd-db5882bf8def,437,CDI,Laurent Gbagbo,2000-10-26,2011-04-11,Irregular,Irregular,"Removed by Military, with Foreign Support",M,1945,-777,http://dbpedia.org/resource/Laurent_Gbagbo,NA,NA,2000,2011
CDI-2011,825366fc-1e42-11e4-b4cd-db5882bf8def,437,CDI,Ouattara,2011-04-11,2015-12-31,Irregular,Still in Office,Still in Office,M,1942,-777,,NA,NA,2011,2015
GUI-1958,822dd30f-1e42-11e4-b4cd-db5882bf8def,438,GUI,Toure,1958-10-02,1984-03-26,Regular,Natural Death,Regular,M,1922,1984,http://dbpedia.org/resource/Ahmed_S-25C3-25A9kou_Tour-25C3-25A9,NA,NA,1958,1984
GUI-1984-1,822dd310-1e42-11e4-b4cd-db5882bf8def,438,GUI,Beavogui,1984-03-27,1984-04-03,Irregular,Irregular,"Removed by Military, without Foreign Support",M,1923,1984,,NA,NA,1984,1984
GUI-1984-2,822e03ec-1e42-11e4-b4cd-db5882bf8def,438,GUI,Conte,1984-04-03,2008-12-22,Irregular,Natural Death,Regular,M,1934,-777,,NA,NA,1984,2008
GUI-2008-1,825366fd-1e42-11e4-b4cd-db5882bf8def,438,GUI,Sompare,2008-12-22,2008-12-23,Regular,Regular,Regular,M,1944,-777,,NA,NA,2008,2008
GUI-2008-2,825366fe-1e42-11e4-b4cd-db5882bf8def,438,GUI,Dadis Camara,2008-12-23,2009-12-05,Irregular,Irregular,"Removed by Military, without Foreign Support",M,1964,-777,,NA,NA,2008,2009
GUI-2009,825366ff-1e42-11e4-b4cd-db5882bf8def,438,GUI,Sekouba Konate,2009-12-05,2010-12-21,Irregular,Regular,Regular,M,1966,-777,,NA,NA,2009,2010
GUI-2010,82536700-1e42-11e4-b4cd-db5882bf8def,438,GUI,Conde,2010-12-21,2015-12-31,Regular,Still in Office,Still in Office,M,1938,-777,,NA,NA,2010,2015
BFO-1960,822e03ed-1e42-11e4-b4cd-db5882bf8def,439,BFO,Yameogo,1960-08-05,1966-01-03,Regular,Irregular,"Removed by Military, without Foreign Support",M,1921,1993,http://dbpedia.org/resource/Maurice_Yam-25C3-25A9ogo,NA,NA,1960,1966
BFO-1966,822e03ee-1e42-11e4-b4cd-db5882bf8def,439,BFO,Lamizana,1966-01-03,1971-01-13,Irregular,Regular,Regular,M,1916,2005,,NA,NA,1966,1971
BFO-1971,822e34c0-1e42-11e4-b4cd-db5882bf8def,439,BFO,Gerard Kango Ouedraogo,1971-01-13,1974-02-08,Regular,Irregular,"Removed by Military, without Foreign Support",M,1925,-777,,NA,NA,1971,1974
BFO-1974,822e03ee-1e42-11e4-b4cd-db5882bf8def,439,BFO,Lamizana,1974-02-08,1980-11-25,Irregular,Irregular,"Removed by Military, without Foreign Support",M,1916,2005,,NA,NA,1974,1980
BFO-1980,822e34c1-1e42-11e4-b4cd-db5882bf8def,439,BFO,Zerbo,1980-11-25,1982-11-07,Irregular,Irregular,"Removed by Military, without Foreign Support",M,1932,-777,,NA,NA,1980,1982
BFO-1982,822e34c2-1e42-11e4-b4cd-db5882bf8def,439,BFO,J. P. Ouedraogo,1982-11-07,1983-08-04,Irregular,Irregular,"Removed by Military, without Foreign Support",M,1942,-777,,NA,NA,1982,1983
BFO-1983,822e6594-1e42-11e4-b4cd-db5882bf8def,439,BFO,Sankara,1983-08-04,1987-10-15,Irregular,Irregular,"Removed by Military, without Foreign Support",M,1949,1987,http://dbpedia.org/resource/Thomas_Sankara,NA,NA,1983,1987
BFO-1987,822e6595-1e42-11e4-b4cd-db5882bf8def,439,BFO,Campaore,1987-10-15,2014-10-31,Irregular,Regular,Regular,M,1951,-777,http://dbpedia.org/resource/Blaise_Compaor-25C3-25A9,NA,NA,1987,2014
BFO-2014-1,149f7556-aae0-11e4-b3bc-29f2fa19767e,439,BFO,Traore,2014-10-31,2014-11-01,Irregular,Irregular,"Removed by Military, with Foreign Support",M,1957,-777,,NA,NA,2014,2014
BFO-2014-2,149f7557-aae0-11e4-b3bc-29f2fa19767e,439,BFO,Zida,2014-11-01,2014-11-18,Irregular,Regular,Regular,M,1957,-777,,NA,NA,2014,2014
BFO-2014-3,149f7558-aae0-11e4-b3bc-29f2fa19767e,439,BFO,Kafando,2014-11-18,2015-12-29,Regular,Regular,Regular,M,1957,-777,,NA,NA,2014,2015
BFO-2015,43fa715c-de6a-11e5-ba44-bb6d7c1a9a58,439,BFO,Roch Marc Christian Kabore,2015-12-29,2015-12-31,Regular,Still in Office,Still in Office,M,1957,-777,,NA,NA,2015,2015
LBR-1971,822ef812-1e42-11e4-b4cd-db5882bf8def,450,LBR,Tolbert,1971-07-23,1980-04-12,Regular,Irregular,"Removed by Military, without Foreign Support",M,1913,1980,,NA,NA,1971,1980
LBR-1980,822ef813-1e42-11e4-b4cd-db5882bf8def,450,LBR,Doe,1980-04-12,1990-09-09,Irregular,Irregular,"Removed by Rebels, without Foreign Support",M,1951,1990,http://dbpedia.org/resource/Samuel_Doe,NA,NA,1980,1990
LBR-1990,822f28e4-1e42-11e4-b4cd-db5882bf8def,450,LBR,Sawyer,1990-11-22,1994-03-07,Foreign Imposition,Regular,Regular,M,1945,-777,,NA,NA,1990,1994
LBR-1994,822f28e5-1e42-11e4-b4cd-db5882bf8def,450,LBR,Kpormapkor,1994-03-07,1995-09-01,Regular,Regular,Regular,M,1944,-777,,NA,NA,1994,1995
LBR-1995,822f28e6-1e42-11e4-b4cd-db5882bf8def,450,LBR,Sankawulo,1995-09-01,1996-09-03,Regular,Regular,Regular,M,1943,-777,,NA,NA,1995,1996
LBR-1996,822f28e7-1e42-11e4-b4cd-db5882bf8def,450,LBR,Ruth Perry,1996-09-03,1997-08-02,Regular,Regular,Regular,F,1939,-777,,NA,NA,1996,1997
LBR-1997,822f59b8-1e42-11e4-b4cd-db5882bf8def,450,LBR,Taylor,1997-08-02,2003-08-11,Regular,Regular,Regular,M,1948,-777,,NA,NA,1997,2003
LBR-2003-1,822f59b9-1e42-11e4-b4cd-db5882bf8def,450,LBR,Moses Zeh Blah,2003-08-11,2003-10-14,Regular,Regular,Regular,M,1947,-777,,NA,NA,2003,2003
LBR-2003-2,822f59ba-1e42-11e4-b4cd-db5882bf8def,450,LBR,Bryant,2003-10-14,2006-01-16,Regular,Regular,Regular,M,1949,-777,,NA,NA,2003,2006
LBR-2006,825397ce-1e42-11e4-b4cd-db5882bf8def,450,LBR,Johnson Sirleaf,2006-01-16,2015-12-31,Regular,Still in Office,Still in Office,F,1938,-777,,NA,NA,2006,2015
SIE-1961,822f59bb-1e42-11e4-b4cd-db5882bf8def,451,SIE,"Margai,M",1961-04-27,1964-04-28,Regular,Natural Death,Regular,M,1895,1964,http://dbpedia.org/resource/Milton_Margai,"Brother of Margai, A%822f8a8c-1e42-11e4-b4cd-db5882bf8def",0,1961,1964
SIE-1964,822f8a8c-1e42-11e4-b4cd-db5882bf8def,451,SIE,"Margai, A",1964-04-29,1967-03-17,Regular,Regular,Regular,M,1910,1980,http://dbpedia.org/resource/Albert_Margai,"Brother of Margai,M%822f59bb-1e42-11e4-b4cd-db5882bf8def",1,1964,1967
SIE-1967-1,822f8a8d-1e42-11e4-b4cd-db5882bf8def,451,SIE,Lansana,1967-03-21,1967-03-23,Irregular,Irregular,Removed in Military Power Struggle Short of Coup,M,1922,1975,,NA,NA,1967,1967
SIE-1967-2,822f8a8e-1e42-11e4-b4cd-db5882bf8def,451,SIE,Juxon-Smith,1967-03-27,1968-04-19,Irregular,Irregular,"Removed by Military, without Foreign Support",M,1933,1996,,NA,NA,1967,1968
SIE-1968,822f8a8f-1e42-11e4-b4cd-db5882bf8def,451,SIE,Stevens,1968-04-19,1985-11-28,Irregular,Regular,Regular,M,1905,1988,http://dbpedia.org/resource/Siaka_Stevens,NA,NA,1968,1985
SIE-1985,822f8a90-1e42-11e4-b4cd-db5882bf8def,451,SIE,Momoh,1985-11-28,1992-04-29,Regular,Irregular,"Removed by Military, without Foreign Support",M,1937,2003,http://dbpedia.org/resource/Joseph_Saidu_Momoh,NA,NA,1985,1992
SIE-1992,822fbb60-1e42-11e4-b4cd-db5882bf8def,451,SIE,Strasser,1992-05-01,1996-01-17,Irregular,Irregular,"Removed by Military, without Foreign Support",M,1965,-777,,NA,NA,1992,1996
SIE-1996-1,822fbb61-1e42-11e4-b4cd-db5882bf8def,451,SIE,Bio,1996-01-17,1996-03-29,Irregular,Regular,Regular,M,1964,-777,,NA,NA,1996,1996
SIE-1996-2,822fbb62-1e42-11e4-b4cd-db5882bf8def,451,SIE,Kabbah,1996-03-29,1997-05-25,Regular,Irregular,"Removed by Military, without Foreign Support",M,1932,-777,http://dbpedia.org/resource/Ahmad_Tejan_Kabbah,NA,NA,1996,1997
SIE-1997,822fbb63-1e42-11e4-b4cd-db5882bf8def,451,SIE,Koroma,1997-05-25,1998-02-12,Irregular,Foreign,Removed through Threat of Foreign Force,M,1960,2003,http://dbpedia.org/resource/Johnny_Paul_Koroma,NA,NA,1997,1998
SIE-1998,822fbb62-1e42-11e4-b4cd-db5882bf8def,451,SIE,Kabbah,1998-03-10,2007-09-17,Foreign Imposition,Regular,Regular,M,1932,-777,http://dbpedia.org/resource/Ahmad_Tejan_Kabbah,NA,NA,1998,2007
SIE-2007,825397cf-1e42-11e4-b4cd-db5882bf8def,451,SIE,Bai Koroma,2007-09-17,2015-12-31,Regular,Still in Office,Still in Office,M,1953,-777,,NA,NA,2007,2015
GHA-1952,822fbb64-1e42-11e4-b4cd-db5882bf8def,452,GHA,Nkrumah,1952-03-21,1966-02-24,Regular,Irregular,"Removed by Military, without Foreign Support",M,1909,1972,http://dbpedia.org/resource/Kwame_Nkrumah,NA,NA,1952,1966
GHA-1966,822fec3e-1e42-11e4-b4cd-db5882bf8def,452,GHA,Ankrah,1966-02-24,1969-04-03,Irregular,Regular,Regular,M,1915,1992,http://dbpedia.org/resource/Joseph_Arthur_Ankrah,NA,NA,1966,1969
GHA-1969-1,822fec3f-1e42-11e4-b4cd-db5882bf8def,452,GHA,Afrifa,1969-04-03,1969-09-03,Regular,Regular,Regular,M,1936,1979,http://dbpedia.org/resource/Akwasi_Afrifa,NA,NA,1969,1969
GHA-1969-2,822fec40-1e42-11e4-b4cd-db5882bf8def,452,GHA,Busia,1969-09-03,1972-01-13,Regular,Irregular,"Removed by Military, without Foreign Support",M,1913,1978,,NA,NA,1969,1972
