qid,leader,ccode,start_year,end_year,v2clkill,v2x_ex_military,v2jupurge,v2psbars,v2csreprss,v2exrescon,v2xlg_legcon,v2x_regime,political_killings,military_executive,judicial_purges,party_barriers,civil_repression,const_disregard,no_leg_constraint,regime_type
Q123037,Mohammad Mossadeg,630,1951,1953,-0.206,0.10000000000000002,-0.033,0.08833333333333333,0.24133333333333332,-1.169,0.5133333333333333,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0
Q128245,Mohammad Reza,630,1953,1979,-0.9976296296296298,0.03148148148148148,-0.3267407407407407,-1.2658518518518518,-2.078111111111111,-1.2895185185185185,0.30237037037037034,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0
Q38823,Ayatollah Khomeini,630,1979,1989,-2.084818181818182,0.409090909090909,-2.3110000000000004,-1.3142727272727273,-1.655636363636364,-0.7510000000000001,0.5839090909090909,0.9090909090909091,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1
Q57336,Khamenei,630,1989,1989,-1.962,0.0,-0.852,-1.734,-0.875,-0.751,0.607,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1
Q186111,Rafsanjani,630,1989,1997,-1.9116666666666664,0.0,-0.852,-1.6234444444444445,-0.5586666666666666,-0.7384444444444445,0.6410000000000001,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1
Q1091523,Ahmadinejad,630,2005,2013,-1.202888888888889,0.05366666666666667,0.5591111111111111,-0.9913333333333334,-1.5522222222222224,-0.47866666666666663,0.601111111111111,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1
Q348144,Rouhani,630,2013,2015,-0.9420000000000001,0.083,0.46,-0.8913333333333333,-1.3470000000000002,-0.375,0.604,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1
Q238745,Menderes,640,1950,1960,0.38709090909090915,0.3068181818181818,-0.8759090909090909,-0.7474545454545454,-0.12245454545454545,-0.7880909090909092,0.2770909090909091,0.9090909090909091,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1
Q243550,Erbakan,640,1996,1997,-0.35350000000000004,0.3125,-0.20650000000000002,1.157,-0.025,0.682,0.659,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2
Q42852,Abdullah Gul,640,2002,2003,1.3645,0.25,0.604,1.157,0.40399999999999997,0.682,0.646,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
Q149724,Faisal II,645,1953,1958,-0.024333333333333318,0.20866666666666667,0.12133333333333335,-1.1456666666666666,0.010500000000000002,-0.5724999999999999,0.5628333333333334,0.8333333333333334,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1
Q307494,Salem Aref,645,1963,1966,-1.6027500000000001,0.77675,-1.18825,-1.1795,-0.59775,-1.615,,0.0,1.0,1.0,1.0,0.0,0.0,1.0,,0
Q1316,Saddam Hussein,645,1979,2003,-2.2656799999999997,0.28131999999999996,-2.4933199999999998,-1.2437600000000002,-2.6397200000000005,-2.44572,0.1627916666666667,0.2,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0
Q461823,Tommy Ray Franks,645,2003,2003,-0.07,0.098,-1.152,0.922,0.383,-1.287,0.528,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0
Q313816,Iyad Allawi,645,2004,2005,-0.69,0.049,-1.152,1.483,1.105,0.0015000000000000013,0.739,0.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0
Q57673,al-Maliki,645,2006,2014,-0.9966666666666666,0.09811111111111111,-0.9674444444444446,1.4741111111111111,1.0475555555555554,-0.25077777777777777,0.7516666666666667,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1
Q5639013,al-Abadi,645,2014,2015,-1.2495,0.227,-0.715,1.467,0.869,-0.5429999999999999,0.7475,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1
Q104392,Naguib,651,1952,1954,-0.3376666666666666,0.8333333333333334,-0.46900000000000003,-1.7413333333333334,-0.6396666666666667,1.3179999999999998,0.659,0.3333333333333333,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0
Q39524,Nasser,651,1954,1970,-0.7432941176470588,0.4676470588235294,-1.8234117647058825,-2.7394705882352945,-0.718,1.1564705882352941,0.3518333333333333,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0
Q42013,Sadat,651,1970,1981,-0.7788333333333334,0.3541666666666667,-1.1540000000000001,-1.7015,-0.51025,1.4002499999999998,0.453,0.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0
Q34105,Mubarak,651,1981,2011,-0.7786774193548384,0.3600967741935485,-0.5097741935483872,-0.6787419354838711,-0.46561290322580645,1.228032258064516,0.38658064516129026,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1
Q4631,Morsi,651,2012,2013,-1.305,0.75,-1.167,0.6975,-0.895,0.8945,0.34,0.5,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0
Q307871,al-Sisi,651,2014,2015,-1.611,0.5,-0.987,-0.495,-1.17,0.721,0.34,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1
Q59471,Shishakli,652,1949,1954,0.014,0.502,-0.41,-0.3965,0.09699999999999999,-0.5533333333333333,0.33316666666666667,0.6666666666666666,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1
Q59981,Kuwatli,652,1955,1958,0.014,0.2965,-0.167,0.36775,0.051500000000000004,-0.08399999999999999,0.35475,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1
Q39524,Nasser (president of UAR),652,1958,1961,0.014,0.4,-0.8194999999999999,-0.90125,-0.34375,-0.963,0.3425,0.5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
Q44329,Bashar al-Assad,652,2000,2015,-1.4831875,0.28500000000000003,-1.281875,-1.1709999999999998,-1.7130625,-1.21775,0.075875,0.8125,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1
Q365971,Chamoun,660,1952,1958,1.006,0.083,1.545,1.2010000000000003,0.22900000000000004,-0.6290000000000001,0.544,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
Q363392,Aoun,660,1988,1989,0.144,0.125,0.867,1.201,-0.005,-0.657,0.522,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
Q118272,Elias Hrawi,660,1989,1998,0.35279999999999995,0.08719999999999999,-0.42899999999999994,1.2279999999999998,-0.004999999999999999,-0.657,0.5238,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1
Q206479,Emile Lahoud,660,1998,2007,0.4584,0.1015,-0.5363999999999999,1.4509999999999998,0.12269999999999999,-0.643,0.5267000000000001,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1
Q314263,Siniora,660,2007,2008,0.667,0.111,-0.39,1.982,0.8939999999999999,-0.587,0.546,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1
Q146906,Hussein Ibn Talal El-Hashim,663,1952,1999,1.3952499999999999,0.19999999999999998,0.7543125000000002,-0.7805624999999999,-0.4372916666666667,0.8464166666666668,0.5715833333333333,0.020833333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Q37610,Ben Gurion,666,1948,1953,1.902,0.0,0.669,1.6530000000000002,1.8659999999999999,2.935,0.8955000000000001,1.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
Q208477,Sharett,666,1953,1955,1.902,0.0,0.669,1.6529999999999998,1.8660000000000003,2.935,0.9,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
Q37610,Ben Gurion,666,1955,1963,1.902,0.0,0.669,1.9897777777777774,1.866,2.935,0.8999999999999999,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
Q191123,Eshkol,666,1963,1969,1.9667142857142856,0.0,1.005857142857143,2.086,1.8659999999999999,2.9349999999999996,0.9145714285714285,2.5714285714285716,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3
Q42992,Meir,666,1969,1974,2.0530000000000004,0.0,1.455,2.086,1.9018333333333335,2.935,0.9266666666666666,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3
Q34060,Rabin,666,1974,1977,2.053,0.0,1.455,2.086,1.909,2.935,0.946,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3
Q57410,Peres,666,1977,1977,2.053,0.0,1.455,2.086,1.909,2.935,0.946,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3
Q130873,Begin,666,1977,1983,2.0530000000000004,0.0,1.455,2.086,1.9090000000000003,2.9349999999999996,0.9502857142857142,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3
Q57410,Peres,666,1984,1986,2.053,0.0,1.455,2.086,1.909,2.935,0.9583333333333334,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3
Q34060,Rabin,666,1992,1995,2.053,0.0,1.455,2.086,1.909,2.935,0.962,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3
Q57410,Peres,666,1995,1996,2.053,0.0,1.455,2.086,1.909,2.935,0.962,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3
Q43723,Netanyahu,666,1996,1999,2.053,0.0,1.455,2.086,1.909,2.935,0.962,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3
Q125731,Barak,666,1999,2001,2.053,0.0,1.455,2.086,1.6566666666666665,2.935,0.9620000000000001,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3
Q60206,Ariel Sharon,666,2001,2006,2.0530000000000004,0.0,1.455,2.086,1.152,2.935,0.9619999999999999,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3
Q93181,Olmert,666,2006,2009,2.053,0.0,1.54125,2.086,1.152,2.844,0.962,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3
Q43723,Netanyahu,666,2009,2015,2.0530000000000004,0.0,1.8000000000000003,2.086,1.152,2.571,0.9502857142857143,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3
Q183187,Fahd,670,1982,1996,-0.3490000000000001,0.0,1.2050000000000003,-3.811999999999999,-0.9693999999999998,0.949,0.05633333333333332,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
Q57298,Abdullah ibn Abdilaziz,670,1996,2015,-0.6306,0.0,0.8553499999999999,-3.812,-1.1663999999999999,0.9490000000000002,0.07125000000000001,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
Q367825,Salman bin Abdulaziz Al Saud,670,2015,2015,-0.816,0.0,0.898,-3.812,-1.087,0.949,0.072,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
Q57480,Abd Rabbuh Mansur Hadi,678,2012,2015,,,,,,,,,,,,,,,,
Q1316,Saddam Hussein,690,1990,1991,1.266,0.071,1.681,-2.893,-0.865,-0.6775,0.697,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
Q57331,Qabus Bin Said,698,1970,2015,0.8511739130434782,0.07858695652173912,0.775782608695652,-2.8990000000000005,-1.1389782608695653,0.8143478260869567,0.24543243243243232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
Q310247,Sardar Mohammad Daud Khan,700,1953,1963,-0.21809090909090909,0.08299999999999999,-1.4208181818181815,-1.5843636363636364,0.27945454545454546,-0.458,0.14454545454545456,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0
Q1317228,Mohammad Hashim Maiwandwal,700,1965,1967,-0.139,0.083,-1.4153333333333336,-0.35200000000000004,1.1,0.343,0.259,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0
Q317743,Abdallah Yakta,700,1967,1967,-0.139,0.083,-1.374,-0.352,1.1,0.343,0.259,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0
Q4665763,Abdul Zahir,700,1971,1972,-0.2575,0.083,-1.374,-0.478,1.1,0.343,0.259,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0
Q1397698,Mohammad Musa Shafiq,700,1972,1973,-0.673,0.375,-1.5275,-0.6905,1.1,0.5505,0.29800000000000004,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0
Q310247,Sardar Mohammad Daud Khan,700,1973,1978,-1.4115000000000002,0.7301666666666667,-1.8818333333333335,-0.7079999999999999,0.24150000000000008,-0.4968333333333334,0.254,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0
Q299559,Taraki,700,1978,1979,-2.282,0.4285,-3.503,-1.0385,-1.07,-2.123,0.171,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0
Q63831,Amin,700,1979,1979,-2.053,0.143,-3.503,-1.17,-1.07,-2.123,0.171,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0
Q63827,Karmal,700,1979,1986,-2.1702500000000002,0.382625,-2.542375,-1.17,-1.07,-2.123,0.171,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0
Q188667,Burhanuddin Rabbani,700,1992,1996,-2.6277999999999997,0.36419999999999997,-2.439,-1.6116,-0.599,-2.851,0.208,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0
Q43944,Hamid Karzai,700,2001,2014,-0.26521428571428574,0.09878571428571428,-0.3910714285714286,1.2730714285714289,1.4247857142857143,-0.4619285714285715,0.6134000000000001,0.7857142857142857,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1
Q82918,Niyazov,701,1990,2006,-1.001764705882353,0.12723529411764709,-0.9238235294117648,-1.557235294117647,-1.2072941176470589,-1.7828235294117647,0.03894117647058823,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0
Q558515,Nabiyev,702,1991,1992,-0.44949999999999996,0.0,0.762,1.042,0.1605,-0.7370000000000001,0.1635,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1
Q2828958,Iskandrov,702,1992,1992,-1.384,0.0,0.251,1.312,-0.317,-1.348,0.114,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1
Q489893,Akayev,703,1990,2005,0.8499375,0.0028125,-0.17331250000000004,0.6435,0.693,-0.8231875,0.4471875,0.6875,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1
Q485136,Otunbayeva,703,2010,2011,0.9275,0.0,-1.048,1.951,0.9510000000000001,0.546,0.751,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
Q57394,Nazarbayev,705,1990,2015,0.8713076923076924,0.0,0.6991153846153846,-0.32634615384615373,0.16950000000000004,-1.0139999999999998,0.23038461538461535,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1
Q5816,Mao Tse-Tung,710,1949,1976,-1.8545000000000003,0.18317857142857147,-0.9732499999999998,-1.260214285714286,-2.9179999999999993,0.1470357142857143,0.11003571428571432,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0
Q41570,Hua Guofeng,710,1976,1980,-0.7003999999999999,0.038,-0.4888,-1.286,-2.4452000000000003,0.736,0.0978,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0
Q16977,Deng Xiaoping,710,1980,1997,0.2423333333333334,0.028833333333333336,0.29066666666666663,-1.1499999999999997,-1.3438333333333334,1.076,0.114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
Q16597,Jiang Zemin,710,1997,2003,0.30442857142857144,0.0,0.286,-1.1419999999999997,-1.2047142857142854,1.0760000000000003,0.114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
Q15029,Hu Jintao,710,2003,2012,0.6255,0.03149999999999999,-0.0635,-1.5499999999999996,-0.8939,1.0112,0.12209999999999999,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
Q10874521,Xi Jinping,710,2012,2015,0.5305,0.0485,-0.399,-1.9144999999999999,-1.0002499999999999,0.8855,0.126,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
Q69612964,Tsedenbal,712,1952,1984,-0.8990909090909092,0.05963636363636363,-1.052,-1.506,-1.9760606060606059,-0.131,0.18030303030303027,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0
Q558706,Batmonh,712,1984,1990,-0.5697142857142857,0.0,-0.8767142857142857,-1.1972857142857143,-1.2775714285714286,0.16257142857142856,0.2297142857142857,0.14285714285714285,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0
Q7076333,Ochirbat,712,1990,1997,1.63125,0.0,0.39787500000000003,1.7781249999999997,1.972,1.924,0.83175,1.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
Q334679,Bagabandi,712,1997,2005,2.1782222222222223,0.0,1.325,2.0664444444444445,2.031,1.7186666666666666,0.8481111111111111,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2
Q54820,Enkhbayar,712,2005,2009,2.2657999999999996,0.0,1.325,2.3731999999999998,1.8422,1.616,0.8244,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2
Q57421,Elbegdorj,712,2009,2015,2.435714285714286,0.0,1.493,2.4570000000000003,1.7691428571428574,1.5211428571428571,0.8188571428571428,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2
Q22368,Chen Shui-bian,713,2000,2008,3.08,0.0,1.294,1.696,2.2113333333333336,1.0821111111111112,0.8554444444444445,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3
Q19216,Ma Ying-jeou,713,2008,2015,3.08,0.0,0.6412500000000001,2.244625,1.859,1.019,0.81125,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3
Q56226,Kim Jong Un,731,2011,2015,-2.834,0.0,-1.4571999999999998,-1.513,-3.725,-2.374,0.086,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0
Q171684,Rhee,732,1948,1960,-0.11000000000000004,0.25,0.1715384615384615,0.31038461538461537,-0.6954615384615384,-0.33876923076923077,0.19053846153846152,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1
Q469415,Ho Chong,732,1960,1960,0.678,0.25,0.348,0.727,0.12,1.194,0.395,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Q483128,Chang Do Yong,732,1961,1961,0.246,0.333,0.059,-0.578,-0.914,-1.104,0.082,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1
Q6784197,Park Choong Hoon,732,1980,1980,0.055,0.417,-0.434,-0.163,-1.091,-1.374,0.054,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1
Q242651,Roh Tae Woo,732,1988,1993,1.8531666666666666,0.20833333333333334,1.2330000000000003,1.5236666666666665,0.4423333333333333,1.2898333333333334,0.5353333333333333,2.1666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
Q165210,Kim Young Sam,732,1993,1998,2.311,0.013833333333333335,1.2330000000000003,2.067,0.7285,1.554,0.7633333333333333,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3
Q14342,Lee Myung Bak,732,2008,2013,2.564,0.0,0.6526666666666666,2.067,0.834,1.2766666666666666,0.8733333333333334,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3
Q138048,Park Geun-hye,732,2013,2015,2.564,0.0,0.606,2.067,0.8450000000000001,1.184,0.8723333333333333,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3
Q494930,Matthew Bunker Ridgway,740,1951,1952,2.149,0.0,1.989,1.766,0.279,2.413,0.922,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
Q301804,"Yoshida, Shigeru",740,1952,1954,2.7936666666666667,0.0,1.989,1.766,0.8843333333333335,2.413,0.922,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
Q351656,Ishibashi,740,1956,1957,3.116,0.0,1.989,2.519,1.568,2.413,0.922,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3
Q315572,Kishi,740,1957,1960,3.116,0.0,1.989,2.519,1.568,2.413,0.922,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3
Q299142,Ikeda,740,1960,1964,3.116,0.0,1.989,2.519,1.568,2.413,0.922,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3
Q297644,Tanaka,740,1972,1974,3.116,0.0,2.492,2.519,1.795,2.413,0.8969999999999999,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3
Q317675,Miki,740,1974,1976,3.116,0.0,2.492,2.519,1.795,2.413,0.8969999999999999,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3
Q315584,Fukuda,740,1976,1978,3.116,0.0,2.492,2.519,1.795,2.413,0.8969999999999999,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3
Q744989,Masayoshi Ito,740,1980,1980,3.116,0.0,2.492,2.519,1.826,2.413,0.897,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3
Q315551,Suzuki,740,1980,1982,3.116,0.0,2.492,2.519,1.8259999999999998,2.413,0.8969999999999999,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3
Q250828,Nakasone,740,1982,1987,3.116,0.0,2.4920000000000004,2.519,1.8260000000000003,2.413,0.8970000000000001,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3
Q315561,Takeshita,740,1987,1989,3.116,0.0,2.492,2.519,1.8259999999999998,2.413,0.8969999999999999,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3
Q315579,Kaifu,740,1989,1991,3.116,0.0,2.492,2.519,1.8259999999999998,2.413,0.8969999999999999,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3
Q315565,Miyazawa,740,1991,1993,3.116,0.0,2.492,2.519,1.8259999999999998,2.413,0.8969999999999999,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3
Q315555,Hosokawa,740,1993,1994,3.116,0.0,2.492,2.519,1.826,2.413,0.9075,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3
Q315720,Hata,740,1994,1994,3.116,0.0,2.492,2.519,1.826,2.413,0.918,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3
Q309374,Hashimoto,740,1996,1998,3.116,0.0,2.492,2.519,1.8259999999999998,2.413,0.918,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3
Q745045,Mikio Aoki,740,2000,2000,3.116,0.0,2.492,2.519,1.826,2.413,0.929,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3
Q233499,Yoshiro Mori,740,2000,2001,3.116,0.0,2.492,2.519,1.826,2.413,0.929,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3
Q130852,Junichiro Koizumi,740,2001,2006,3.116,0.010333333333333333,2.4920000000000004,2.519,1.8260000000000003,2.413,0.9290000000000002,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3
Q132345,Shinzo Abe,740,2006,2007,3.116,0.031,2.492,2.519,1.826,2.413,0.929,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3
Q101137,Yasuo Fukuda,740,2007,2008,3.116,0.031,2.492,2.519,1.877,2.413,0.929,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3
Q132596,Taro Aso,740,2008,2009,3.116,0.031,2.492,2.519,2.0105,2.413,0.929,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3
Q131077,Hatoyama Yukio,740,2009,2010,3.116,0.031,2.492,2.519,2.093,2.413,0.929,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3
Q47846,Naoto Kan,740,2010,2011,3.116,0.031,2.492,2.519,2.093,2.413,0.929,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3
Q57647,Yoshihiko Noda,740,2011,2012,3.116,0.031,2.492,2.519,2.0195,2.413,0.929,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3
Q132345,Shinzo Abe,740,2012,2015,3.116,0.037250000000000005,2.492,2.519,1.946,2.0774999999999997,0.929,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3
Q1047,Nehru,750,1947,1964,1.5110000000000001,0.0,1.8199999999999998,1.8928333333333331,0.3935,1.6441666666666668,0.7661875,1.5555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
Q317769,Nanda,750,1964,1964,1.628,0.0,1.82,1.937,0.471,1.469,0.803,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
Q244689,Shastri,750,1964,1966,1.628,0.0,1.5146666666666668,1.937,0.4709999999999999,1.469,0.803,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
Q317769,Nanda,750,1966,1966,1.628,0.0,0.904,1.937,0.471,1.469,0.803,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
Q1149,"Gandhi, I.",750,1966,1977,1.57725,0.0,0.84725,1.6559999999999997,0.30741666666666667,1.24075,0.7816666666666668,1.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
Q218661,Desai,750,1977,1979,1.5523333333333333,0.0,1.2603333333333333,1.6096666666666666,1.067,1.3579999999999999,0.785,1.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
Q319824,Charan Singh,750,1979,1980,1.1815,0.0,1.552,2.008,1.419,1.358,0.84,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2
Q1149,"Gandhi, I.",750,1980,1984,0.7256,0.0,1.552,2.008,1.037,1.358,0.8400000000000001,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2
Q4593,"Gandhi, R.",750,1984,1989,1.3931666666666667,0.0,1.5519999999999998,2.0079999999999996,1.04,1.3580000000000003,0.84,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2
Q108730328,Pratap Singh,750,1989,1990,1.437,0.0,1.552,2.008,1.2025000000000001,1.358,0.84,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2
Q275146,Rao,750,1991,1996,1.5463333333333331,0.0,1.5519999999999998,2.0079999999999996,1.365,1.3580000000000003,0.84,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2
Q233289,Vajpayee,750,1996,1996,1.601,0.0,1.552,2.008,1.365,1.358,0.84,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2
Q377870,Gowda,750,1996,1997,1.601,0.0,1.552,2.008,1.365,1.358,0.84,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2
Q248484,Gujral,750,1997,1998,1.601,0.0,1.552,2.008,1.365,1.358,0.84,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2
Q233289,Vajpayee,750,1998,2004,1.4217142857142857,0.0,1.5519999999999998,2.0079999999999996,1.2292857142857143,1.3580000000000003,0.84,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2
Q1058,Narendra Modi,750,2014,2015,0.6615,0.0,1.932,2.008,0.3505,1.3235000000000001,0.7905,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2
Q298020,"Wangchuk, Jigme Dorji",760,1952,1972,0.9264285714285714,0.0,1.002333333333333,-1.8789999999999998,0.23500000000000001,1.157333333333333,0.13200000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
Q200273,"Wangchuck, Jigme Singye",760,1972,1998,0.965,0.0,0.6975925925925925,-1.8789999999999998,0.17770370370370364,0.8509999999999999,0.13755555555555557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
Q295713,L. Khan,770,1948,1951,1.216,0.28750000000000003,0.831,0.587,0.78,1.2785,0.406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Q369988,Nazimuddin,770,1951,1953,1.026,0.3499999999999999,0.831,0.587,0.7799999999999999,1.029,0.4076666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
